GEO_ID,NAME,DP05_0031PM,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1400000US41029000602,"Census Tract 6.02, Jackson County, Oregon",5.3,66.9,(X),5687,5687,5492,96.6,195,3.4,5492,96.6,5088,89.5,146,2.6,0,0,0,0,0,0,0,0,0,0,218,3.8,14,0.2,116,2,31,0.5,16,0.3,0,0,0,0,41,0.7,26,0.5,26,0.5,0,0,0,0,0,0,14,0.2,195,3.4,61,1.1,28,0.5,14,0.2,0,0,5687,5687,5227,91.9,277,4.9,42,0.7,254,4.5,48,0.8,84,1.5,5687,5687,476,8.4,155,2.7,49,0.9,17,0.3,255,4.5,5211,91.6,4696,82.6,146,2.6,0,0,218,3.8,26,0.5,0,0,125,2.2,0,0,125,2.2,3092,(X),4752,4752,2116,44.5,2636,55.5,5687,5687,2483,43.7,3204,56.3,77.5,(X),229,4,202,3.6,298,5.2,252,4.4,172,3,391,6.9,658,11.6,586,10.3,354,6.2,277,4.9,857,15.1,743,13.1,668,11.7,55.6,(X),859,15.1,4888,86,4828,84.9,4706,82.8,2502,44,2268,39.9,4828,4828,2142,44.4,2686,55.6,79.7,(X),2268,2268,909,40.1,1359,59.9
1400000US41029000700,"Census Tract 7, Jackson County, Oregon",6.7,76.2,(X),9476,9476,9078,95.8,398,4.2,9078,95.8,8682,91.6,34,0.4,117,1.2,0,0,0,0,0,0,0,0,104,1.1,0,0,16,0.2,88,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1.5,398,4.2,2,0,264,2.8,42,0.4,0,0,9476,9476,9080,95.8,36,0.4,381,4,146,1.5,0,0,231,2.4,9476,9476,1593,16.8,1580,16.7,0,0,0,0,13,0.1,7883,83.2,7390,78,34,0.4,67,0.7,104,1.1,0,0,0,0,288,3,43,0.5,245,2.6,3789,(X),6544,6544,3055,46.7,3489,53.3,9476,9476,4555,48.1,4921,51.9,92.6,(X),797,8.4,584,6.2,665,7,597,6.3,606,6.4,1015,10.7,1210,12.8,1234,13,673,7.1,661,7,881,9.3,454,4.8,99,1,39,(X),2530,26.7,7277,76.8,6946,73.3,6679,70.5,1831,19.3,1434,15.1,6946,6946,3198,46,3748,54,85.3,(X),1434,1434,620,43.2,814,56.8
1400000US41029000800,"Census Tract 8, Jackson County, Oregon",7,78.8,(X),6224,6224,5803,93.2,421,6.8,5803,93.2,5613,90.2,37,0.6,110,1.8,0,0,0,0,0,0,0,0,43,0.7,0,0,0,0,0,0,0,0,0,0,0,0,43,0.7,0,0,0,0,0,0,0,0,0,0,0,0,421,6.8,59,0.9,311,5,0,0,0,0,6224,6224,6034,96.9,96,1.5,456,7.3,43,0.7,0,0,51,0.8,6224,6224,688,11.1,520,8.4,0,0,0,0,168,2.7,5536,88.9,5102,82,37,0.6,110,1.8,0,0,0,0,0,0,287,4.6,16,0.3,271,4.4,2756,(X),4699,4699,2196,46.7,2503,53.3,6224,6224,2993,48.1,3231,51.9,92.6,(X),329,5.3,445,7.1,272,4.4,355,5.7,248,4,911,14.6,727,11.7,751,12.1,610,9.8,430,6.9,674,10.8,370,5.9,102,1.6,41.1,(X),1215,19.5,5178,83.2,5009,80.5,4782,76.8,1400,22.5,1146,18.4,5009,5009,2399,47.9,2610,52.1,91.9,(X),1146,1146,505,44.1,641,55.9
1400000US41029000900,"Census Tract 9, Jackson County, Oregon",5.1,74,(X),9155,9155,8927,97.5,228,2.5,8927,97.5,8729,95.3,0,0,39,0.4,0,0,0,0,0,0,0,0,88,1,73,0.8,0,0,0,0,15,0.2,0,0,0,0,0,0,33,0.4,33,0.4,0,0,0,0,0,0,38,0.4,228,2.5,0,0,188,2.1,40,0.4,0,0,9155,9155,8957,97.8,0,0,227,2.5,128,1.4,33,0.4,38,0.4,9155,9155,1564,17.1,1311,14.3,0,0,148,1.6,105,1.1,7591,82.9,7307,79.8,0,0,39,0.4,88,1,33,0.4,0,0,124,1.4,0,0,124,1.4,3627,(X),6256,6256,2889,46.2,3367,53.8,9155,9155,4378,47.8,4777,52.2,91.6,(X),712,7.8,779,8.5,759,8.3,625,6.8,357,3.9,1141,12.5,1279,14,1176,12.8,316,3.5,494,5.4,818,8.9,381,4.2,318,3.5,36.4,(X),2567,28,6866,75,6588,72,6237,68.1,1835,20,1517,16.6,6588,6588,3034,46.1,3554,53.9,85.4,(X),1517,1517,645,42.5,872,57.5
1400000US41029001001,"Census Tract 10.01, Jackson County, Oregon",7.2,56.8,(X),6558,6558,6490,99,68,1,6490,99,5939,90.6,18,0.3,225,3.4,0,0,0,0,0,0,0,0,65,1,0,0,0,0,0,0,19,0.3,0,0,0,0,46,0.7,70,1.1,0,0,0,0,70,1.1,0,0,173,2.6,68,1,0,0,0,0,0,0,0,0,6558,6558,5939,90.6,18,0.3,225,3.4,133,2,111,1.7,200,3,6558,6558,557,8.5,286,4.4,0,0,0,0,271,4.1,6001,91.5,5618,85.7,18,0.3,189,2.9,65,1,70,1.1,0,0,41,0.6,0,0,41,0.6,2809,(X),5020,5020,2373,47.3,2647,52.7,6558,6558,3250,49.6,3308,50.4,98.2,(X),381,5.8,455,6.9,284,4.3,412,6.3,278,4.2,886,13.5,831,12.7,909,13.9,416,6.3,406,6.2,596,9.1,467,7.1,237,3.6,41.9,(X),1389,21.2,5355,81.7,5169,78.8,4961,75.6,1541,23.5,1300,19.8,5169,5169,2495,48.3,2674,51.7,93.3,(X),1300,1300,471,36.2,829,63.8
1400000US41029001002,"Census Tract 10.02, Jackson County, Oregon",6.6,66.7,(X),4475,4475,4412,98.6,63,1.4,4412,98.6,4044,90.4,25,0.6,139,3.1,32,0.7,0,0,0,0,0,0,88,2,22,0.5,0,0,9,0.2,0,0,0,0,9,0.2,48,1.1,0,0,0,0,0,0,0,0,0,0,116,2.6,63,1.4,12,0.3,18,0.4,13,0.3,0,0,4475,4475,4087,91.3,37,0.8,176,3.9,121,2.7,1,0,116,2.6,4475,4475,643,14.4,587,13.1,8,0.2,0,0,48,1.1,3832,85.6,3587,80.2,1,0,93,2.1,88,2,0,0,0,0,63,1.4,0,0,63,1.4,1773,(X),3178,3178,1530,48.1,1648,51.9,4475,4475,2292,51.2,2183,48.8,105,(X),367,8.2,273,6.1,428,9.6,225,5,193,4.3,752,16.8,490,10.9,516,11.5,336,7.5,218,4.9,313,7,253,5.7,111,2.5,35,(X),1235,27.6,3351,74.9,3240,72.4,3182,71.1,802,17.9,677,15.1,3240,3240,1578,48.7,1662,51.3,94.9,(X),677,677,271,40,406,60
1400000US41029001100,"Census Tract 11, Jackson County, Oregon",8.4,101.2,(X),5254,5254,4932,93.9,322,6.1,4932,93.9,4820,91.7,0,0,63,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.9,322,6.1,0,0,127,2.4,150,2.9,0,0,5254,5254,5142,97.9,0,0,190,3.6,150,2.9,45,0.9,49,0.9,5254,5254,240,4.6,193,3.7,0,0,0,0,47,0.9,5014,95.4,4580,87.2,0,0,63,1.2,0,0,0,0,49,0.9,322,6.1,0,0,322,6.1,2183,(X),4078,4078,1843,45.2,2235,54.8,5254,5254,2419,46,2835,54,85.3,(X),332,6.3,462,8.8,157,3,290,5.5,108,2.1,692,13.2,468,8.9,693,13.2,467,8.9,364,6.9,833,15.9,315,6,73,1.4,45.8,(X),1143,21.8,4239,80.7,4111,78.2,4013,76.4,1489,28.3,1221,23.2,4111,4111,1876,45.6,2235,54.4,83.9,(X),1221,1221,614,50.3,607,49.7
1400000US41029001200,"Census Tract 12, Jackson County, Oregon",8,103.3,(X),4538,4538,4159,91.6,379,8.4,4159,91.6,4004,88.2,36,0.8,0,0,0,0,0,0,0,0,0,0,74,1.6,0,0,9,0.2,0,0,0,0,0,0,65,1.4,0,0,17,0.4,0,0,0,0,0,0,17,0.4,28,0.6,379,8.4,277,6.1,55,1.2,0,0,0,0,4538,4538,4368,96.3,313,6.9,55,1.2,89,2,64,1.4,28,0.6,4538,4538,652,14.4,616,13.6,20,0.4,0,0,16,0.4,3886,85.6,3411,75.2,36,0.8,0,0,74,1.6,17,0.4,0,0,348,7.7,0,0,348,7.7,1695,(X),3215,3215,1526,47.5,1689,52.5,4538,4538,2245,49.5,2293,50.5,97.9,(X),283,6.2,501,11,317,7,291,6.4,236,5.2,699,15.4,510,11.2,675,14.9,177,3.9,237,5.2,314,6.9,254,5.6,44,1,34.3,(X),1182,26,3437,75.7,3356,74,3084,68,733,16.2,612,13.5,3356,3356,1590,47.4,1766,52.6,90,(X),612,612,311,50.8,301,49.2
1400000US41029001301,"Census Tract 13.01, Jackson County, Oregon",6.4,102.5,(X),5483,5483,5076,92.6,407,7.4,5076,92.6,4906,89.5,6,0.1,74,1.3,0,0,0,0,0,0,0,0,20,0.4,0,0,10,0.2,10,0.2,0,0,0,0,0,0,0,0,15,0.3,0,0,0,0,0,0,15,0.3,55,1,407,7.4,54,1,328,6,0,0,15,0.3,5483,5483,5288,96.4,75,1.4,427,7.8,20,0.4,15,0.3,65,1.2,5483,5483,1097,20,1087,19.8,0,0,0,0,10,0.2,4386,80,3913,71.4,6,0.1,66,1.2,20,0.4,15,0.3,3,0.1,363,6.6,0,0,363,6.6,1706,(X),3959,3959,2229,56.3,1730,43.7,5483,5483,2884,52.6,2599,47.4,111,(X),295,5.4,313,5.7,364,6.6,477,8.7,447,8.2,623,11.4,608,11.1,740,13.5,335,6.1,388,7.1,630,11.5,191,3.5,72,1.3,38.4,(X),1328,24.2,4371,79.7,4155,75.8,3927,71.6,1082,19.7,893,16.3,4155,4155,2314,55.7,1841,44.3,125.7,(X),893,893,452,50.6,441,49.4
1400000US41029001302,"Census Tract 13.02, Jackson County, Oregon",6.2,93.9,(X),10143,10143,9086,89.6,1057,10.4,9086,89.6,8652,85.3,84,0.8,89,0.9,33,0.3,0,0,0,0,0,0,119,1.2,0,0,46,0.5,22,0.2,0,0,51,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1.4,1057,10.4,232,2.3,384,3.8,243,2.4,0,0,10143,10143,9555,94.2,316,3.1,473,4.7,516,5.1,154,1.5,186,1.8,10143,10143,2223,21.9,2110,20.8,26,0.3,48,0.5,39,0.4,7920,78.1,6742,66.5,84,0.8,89,0.9,119,1.2,0,0,0,0,886,8.7,0,0,886,8.7,3641,(X),6899,6899,3397,49.2,3502,50.8,10143,10143,5033,49.6,5110,50.4,98.5,(X),533,5.3,747,7.4,859,8.5,560,5.5,533,5.3,1434,14.1,1214,12,1422,14,571,5.6,732,7.2,1107,10.9,300,3,131,1.3,39.4,(X),2467,24.3,7976,78.6,7676,75.7,7299,72,1981,19.5,1538,15.2,7676,7676,3807,49.6,3869,50.4,98.4,(X),1538,1538,745,48.4,793,51.6
1400000US41029001400,"Census Tract 14, Jackson County, Oregon",7.3,89.3,(X),11106,11106,10761,96.9,345,3.1,10761,96.9,10552,95,23,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1.7,345,3.1,36,0.3,100,0.9,192,1.7,0,0,11106,11106,10897,98.1,59,0.5,100,0.9,192,1.7,0,0,203,1.8,11106,11106,1046,9.4,904,8.1,0,0,24,0.2,118,1.1,10060,90.6,9862,88.8,23,0.2,0,0,0,0,0,0,0,0,175,1.6,0,0,175,1.6,4636,(X),8411,8411,4113,48.9,4298,51.1,11106,11106,5669,51,5437,49,104.3,(X),501,4.5,882,7.9,792,7.1,629,5.7,512,4.6,1114,10,1469,13.2,1587,14.3,571,5.1,900,8.1,1275,11.5,536,4.8,338,3,42.1,(X),2600,23.4,8780,79.1,8506,76.6,8236,74.2,2855,25.7,2149,19.3,8506,8506,4143,48.7,4363,51.3,95,(X),2149,2149,1014,47.2,1135,52.8
1400000US41029001500,"Census Tract 15, Jackson County, Oregon",5.8,92.6,(X),5029,5029,4996,99.3,33,0.7,4996,99.3,4817,95.8,0,0,0,0,0,0,0,0,0,0,0,0,15,0.3,0,0,0,0,15,0.3,0,0,0,0,0,0,0,0,24,0.5,0,0,24,0.5,0,0,0,0,140,2.8,33,0.7,0,0,0,0,18,0.4,0,0,5029,5029,4850,96.4,0,0,15,0.3,48,1,24,0.5,140,2.8,5029,5029,252,5,186,3.7,0,0,0,0,66,1.3,4777,95,4705,93.6,0,0,0,0,15,0.3,24,0.5,0,0,33,0.7,0,0,33,0.7,2540,(X),4086,4086,1824,44.6,2262,55.4,5029,5029,2374,47.2,2655,52.8,89.4,(X),145,2.9,276,5.5,242,4.8,143,2.8,199,4,369,7.3,611,12.1,558,11.1,188,3.7,343,6.8,1164,23.1,436,8.7,355,7.1,54.7,(X),769,15.3,4330,86.1,4260,84.7,4161,82.7,2144,42.6,1955,38.9,4260,4260,1898,44.6,2362,55.4,80.4,(X),1955,1955,940,48.1,1015,51.9
1400000US41029001601,"Census Tract 16.01, Jackson County, Oregon",8.3,76.3,(X),4640,4640,4389,94.6,251,5.4,4389,94.6,4091,88.2,16,0.3,30,0.6,0,0,0,0,0,0,0,0,9,0.2,0,0,9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,5.2,251,5.4,38,0.8,147,3.2,39,0.8,0,0,4640,4640,4342,93.6,81,1.7,204,4.4,48,1,0,0,243,5.2,4640,4640,943,20.3,771,16.6,12,0.3,0,0,160,3.4,3697,79.7,3391,73.1,16,0.3,30,0.6,9,0.2,0,0,0,0,251,5.4,0,0,251,5.4,2187,(X),3575,3575,1697,47.5,1878,52.5,4640,4640,2208,47.6,2432,52.4,90.8,(X),310,6.7,101,2.2,197,4.2,290,6.3,324,7,667,14.4,536,11.6,409,8.8,257,5.5,357,7.7,538,11.6,393,8.5,261,5.6,42.9,(X),815,17.6,3947,85.1,3825,82.4,3692,79.6,1346,29,1192,25.7,3825,3825,1842,48.2,1983,51.8,92.9,(X),1192,1192,516,43.3,676,56.7
1400000US41029001602,"Census Tract 16.02, Jackson County, Oregon",7.9,55.3,(X),6714,6714,6543,97.5,171,2.5,6543,97.5,5920,88.2,46,0.7,0,0,0,0,0,0,0,0,0,0,129,1.9,0,0,81,1.2,28,0.4,0,0,0,0,3,0,17,0.3,0,0,0,0,0,0,0,0,0,0,448,6.7,171,2.5,0,0,106,1.6,65,1,0,0,6714,6714,6091,90.7,46,0.7,106,1.6,194,2.9,0,0,448,6.7,6714,6714,1016,15.1,1016,15.1,0,0,0,0,0,0,5698,84.9,5352,79.7,46,0.7,0,0,129,1.9,0,0,0,0,171,2.5,0,0,171,2.5,3072,(X),5071,5071,2339,46.1,2732,53.9,6714,6714,3238,48.2,3476,51.8,93.2,(X),281,4.2,360,5.4,451,6.7,470,7,315,4.7,548,8.2,893,13.3,927,13.8,550,8.2,537,8,948,14.1,216,3.2,218,3.2,45.4,(X),1319,19.6,5560,82.8,5395,80.4,5093,75.9,1636,24.4,1382,20.6,5395,5395,2554,47.3,2841,52.7,89.9,(X),1382,1382,492,35.6,890,64.4
1400000US41029001700,"Census Tract 17, Jackson County, Oregon",6.2,57.7,(X),7585,7585,7391,97.4,194,2.6,7391,97.4,6960,91.8,9,0.1,36,0.5,11,0.1,13,0.2,0,0,0,0,288,3.8,0,0,0,0,0,0,33,0.4,160,2.1,0,0,95,1.3,0,0,0,0,0,0,0,0,0,0,98,1.3,194,2.6,2,0,44,0.6,76,1,0,0,7585,7585,7121,93.9,15,0.2,95,1.3,397,5.2,29,0.4,137,1.8,7585,7585,924,12.2,847,11.2,3,0,0,0,74,1,6661,87.8,6187,81.6,9,0.1,25,0.3,288,3.8,0,0,0,0,152,2,0,0,152,2,3488,(X),5620,5620,2567,45.7,3053,54.3,7585,7585,3502,46.2,4083,53.8,85.8,(X),355,4.7,491,6.5,373,4.9,575,7.6,494,6.5,983,13,1011,13.3,716,9.4,412,5.4,661,8.7,823,10.9,593,7.8,98,1.3,39.2,(X),1616,21.3,6230,82.1,5969,78.7,5732,75.6,1943,25.6,1514,20,5969,5969,2694,45.1,3275,54.9,82.3,(X),1514,1514,554,36.6,960,63.4
1400000US41029001800,"Census Tract 18, Jackson County, Oregon",5.9,72.2,(X),8722,8722,8455,96.9,267,3.1,8455,96.9,8262,94.7,0,0,40,0.5,0,0,0,0,0,0,0,0,153,1.8,20,0.2,80,0.9,23,0.3,16,0.2,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,3.1,0,0,137,1.6,110,1.3,0,0,8722,8722,8529,97.8,0,0,177,2,283,3.2,20,0.2,0,0,8722,8722,554,6.4,301,3.5,122,1.4,0,0,131,1.5,8168,93.6,7708,88.4,0,0,40,0.5,153,1.8,0,0,0,0,267,3.1,0,0,267,3.1,4256,(X),6881,6881,3199,46.5,3682,53.5,8722,8722,3895,44.7,4827,55.3,80.7,(X),212,2.4,594,6.8,493,5.7,451,5.2,813,9.3,545,6.2,1189,13.6,855,9.8,568,6.5,863,9.9,1272,14.6,604,6.9,263,3,46.4,(X),1647,18.9,7219,82.8,7075,81.1,6648,76.2,2608,29.9,2139,24.5,7075,7075,3238,45.8,3837,54.2,84.4,(X),2139,2139,897,41.9,1242,58.1
1400000US41029001900,"Census Tract 19, Jackson County, Oregon",10.8,95.2,(X),2842,2842,2655,93.4,187,6.6,2655,93.4,2336,82.2,112,3.9,39,1.4,12,0.4,0,0,0,0,0,0,138,4.9,33,1.2,63,2.2,0,0,21,0.7,6,0.2,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,30,1.1,187,6.6,62,2.2,71,2.5,29,1,0,0,2842,2842,2523,88.8,174,6.1,110,3.9,167,5.9,17,0.6,46,1.6,2842,2842,526,18.5,316,11.1,47,1.7,26,0.9,137,4.8,2316,81.5,1904,67,110,3.9,39,1.4,132,4.6,0,0,0,0,131,4.6,0,0,131,4.6,1061,(X),2462,2462,1257,51.1,1205,48.9,2842,2842,1440,50.7,1402,49.3,102.7,(X),80,2.8,80,2.8,60,2.1,464,16.3,695,24.5,530,18.6,245,8.6,197,6.9,97,3.4,107,3.8,224,7.9,48,1.7,15,0.5,25.5,(X),255,9,2606,91.7,2587,91,1971,69.4,354,12.5,287,10.1,2587,2587,1300,50.3,1287,49.7,101,(X),287,287,140,48.8,147,51.2
1400000US41029002000,"Census Tract 20, Jackson County, Oregon",8.5,85.1,(X),2082,2082,2052,98.6,30,1.4,2052,98.6,2020,97,0,0,0,0,0,0,0,0,0,0,0,0,32,1.5,0,0,9,0.4,0,0,7,0.3,0,0,0,0,16,0.8,0,0,0,0,0,0,0,0,0,0,0,0,30,1.4,0,0,19,0.9,11,0.5,0,0,2082,2082,2050,98.5,0,0,19,0.9,43,2.1,0,0,0,0,2082,2082,148,7.1,120,5.8,0,0,0,0,28,1.3,1934,92.9,1872,89.9,0,0,0,0,32,1.5,0,0,0,0,30,1.4,0,0,30,1.4,1311,(X),1875,1875,828,44.2,1047,55.8,2082,2082,956,45.9,1126,54.1,84.9,(X),37,1.8,44,2.1,9,0.4,102,4.9,180,8.6,431,20.7,221,10.6,217,10.4,226,10.9,180,8.6,305,14.6,117,5.6,13,0.6,45.5,(X),134,6.4,1971,94.7,1948,93.6,1863,89.5,532,25.6,435,20.9,1948,1948,880,45.2,1068,54.8,82.4,(X),435,435,200,46,235,54
1400000US41029002100,"Census Tract 21, Jackson County, Oregon",6.7,82.7,(X),3368,3368,3334,99,34,1,3334,99,3128,92.9,118,3.5,4,0.1,0,0,0,0,0,0,0,0,74,2.2,7,0.2,29,0.9,13,0.4,16,0.5,0,0,0,0,9,0.3,0,0,0,0,0,0,0,0,0,0,10,0.3,34,1,8,0.2,6,0.2,20,0.6,0,0,3368,3368,3162,93.9,126,3.7,10,0.3,94,2.8,0,0,10,0.3,3368,3368,85,2.5,33,1,0,0,30,0.9,22,0.7,3283,97.5,3051,90.6,118,3.5,4,0.1,74,2.2,0,0,10,0.3,26,0.8,0,0,26,0.8,1940,(X),2737,2737,1179,43.1,1558,56.9,3368,3368,1370,40.7,1998,59.3,68.6,(X),81,2.4,114,3.4,243,7.2,156,4.6,97,2.9,320,9.5,332,9.9,383,11.4,324,9.6,357,10.6,605,18,234,6.9,122,3.6,53.7,(X),571,17,2890,85.8,2797,83,2755,81.8,1192,35.4,961,28.5,2797,2797,1189,42.5,1608,57.5,73.9,(X),961,961,435,45.3,526,54.7
1400000US41029002200,"Census Tract 22, Jackson County, Oregon",7.3,128.2,(X),4546,4546,4470,98.3,76,1.7,4470,98.3,4293,94.4,68,1.5,0,0,0,0,0,0,0,0,0,0,91,2,11,0.2,16,0.4,64,1.4,0,0,0,0,0,0,0,0,18,0.4,18,0.4,0,0,0,0,0,0,0,0,76,1.7,0,0,8,0.2,0,0,0,0,4546,4546,4369,96.1,136,3,76,1.7,91,2,18,0.4,0,0,4546,4546,187,4.1,46,1,0,0,0,0,141,3.1,4359,95.9,4106,90.3,68,1.5,0,0,91,2,18,0.4,0,0,76,1.7,0,0,76,1.7,2528,(X),3767,3767,1781,47.3,1986,52.7,4546,4546,2129,46.8,2417,53.2,88.1,(X),218,4.8,81,1.8,276,6.1,234,5.1,144,3.2,845,18.6,284,6.2,610,13.4,372,8.2,421,9.3,768,16.9,189,4.2,104,2.3,48.5,(X),749,16.5,3902,85.8,3797,83.5,3723,81.9,1320,29,1061,23.3,3797,3797,1781,46.9,2016,53.1,88.3,(X),1061,1061,596,56.2,465,43.8
1400000US41029002300,"Census Tract 23, Jackson County, Oregon",5.6,100.7,(X),1652,1652,1618,97.9,34,2.1,1618,97.9,1585,95.9,0,0,14,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.2,34,2.1,0,0,20,1.2,0,0,0,0,1652,1652,1619,98,0,0,41,2.5,0,0,14,0.8,19,1.2,1652,1652,171,10.4,155,9.4,0,0,0,0,16,1,1481,89.6,1420,86,0,0,14,0.8,0,0,0,0,13,0.8,34,2.1,0,0,34,2.1,755,(X),1354,1354,686,50.7,668,49.3,1652,1652,749,45.3,903,54.7,82.9,(X),59,3.6,40,2.4,106,6.4,101,6.1,46,2.8,107,6.5,134,8.1,154,9.3,97,5.9,208,12.6,298,18,252,15.3,50,3,58.5,(X),280,16.9,1443,87.3,1372,83.1,1333,80.7,718,43.5,600,36.3,1372,1372,691,50.4,681,49.6,101.5,(X),600,600,301,50.2,299,49.8
1400000US41029002400,"Census Tract 24, Jackson County, Oregon",5,115.9,(X),1843,1843,1767,95.9,76,4.1,1767,95.9,1714,93,15,0.8,0,0,0,0,0,0,0,0,0,0,34,1.8,0,0,9,0.5,3,0.2,7,0.4,0,0,0,0,15,0.8,0,0,0,0,0,0,0,0,0,0,4,0.2,76,4.1,0,0,76,4.1,0,0,0,0,1843,1843,1790,97.1,15,0.8,76,4.1,34,1.8,0,0,4,0.2,1843,1843,113,6.1,64,3.5,0,0,0,0,49,2.7,1730,93.9,1605,87.1,15,0.8,0,0,34,1.8,0,0,0,0,76,4.1,0,0,76,4.1,922,(X),1535,1535,743,48.4,792,51.6,1843,1843,865,46.9,978,53.1,88.4,(X),25,1.4,55,3,52,2.8,167,9.1,123,6.7,104,5.6,144,7.8,314,17,174,9.4,210,11.4,298,16.2,104,5.6,73,4,53,(X),238,12.9,1670,90.6,1605,87.1,1525,82.7,572,31,475,25.8,1605,1605,774,48.2,831,51.8,93.1,(X),475,475,255,53.7,220,46.3
1400000US41029002500,"Census Tract 25, Jackson County, Oregon",5.8,119.8,(X),2320,2320,2304,99.3,16,0.7,2304,99.3,2279,98.2,16,0.7,7,0.3,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.7,0,0,8,0.3,0,0,0,0,2320,2320,2295,98.9,24,1,23,1,2,0.1,0,0,0,0,2320,2320,45,1.9,31,1.3,8,0.3,0,0,6,0.3,2275,98.1,2249,96.9,16,0.7,0,0,2,0.1,0,0,0,0,8,0.3,0,0,8,0.3,1352,(X),1967,1967,1026,52.2,941,47.8,2320,2320,1217,52.5,1103,47.5,110.3,(X),66,2.8,70,3,76,3.3,118,5.1,82,3.5,205,8.8,166,7.2,216,9.3,245,10.6,322,13.9,540,23.3,183,7.9,31,1.3,59,(X),315,13.6,2078,89.6,2005,86.4,1986,85.6,931,40.1,754,32.5,2005,2005,1046,52.2,959,47.8,109.1,(X),754,754,411,54.5,343,45.5
